Time,U1_X,U1_Y,U2_X,U2_Y,e1_X,e1_Y,e2_X,e2_Y,e3_X,e3_Y,e4_X,e4_Y,m1_X,m1_Y,m2_X,m2_Y,m3_X,m3_Y,m4_X,m4_Y,m5_X,m5_Y,m6_X,m6_Y,m7_X,m7_Y,m8_X,m8_Y,m9_X,m9_Y,m10_X,m10_Y
0.07,409.4872187,454.5248215,458.7423479,318.2252036,140.6848438,273.8126795,483.6979146,78.86955778,479.2205917,242.3251376,71.61279059,210.6414087,396.9603658,479.9410922,18.06498091,424.9713909,339.9969373,378.9290661,197.0337397,328.0624711,353.9880467,16.06998656,24.03161883,48.93642918,348.0675556,158.978154,17.94776979,220.0480937,383.0274289,398.0654878,244.9569479,222.9435419
0.071,409.5081654,454.5462979,458.766888,318.2424599,140.6944895,273.8100412,483.7077444,78.86772056,479.2236986,242.3156325,71.62142144,210.6363581,396.9598076,479.9402625,18.06589613,424.9709879,339.9968942,378.928067,197.0342149,328.063351,353.9878783,16.07097228,24.03206417,48.93553381,348.068507,158.9778463,17.94703416,220.0487711,383.0278152,398.0664102,244.9563415,222.9427467
0.072,409.5291121,454.5677742,458.7914281,318.2597163,140.7041352,273.8074029,483.7175742,78.86588335,479.2268055,242.3061274,71.63005229,210.6313076,396.9592493,479.9394328,18.06681136,424.970585,339.996851,378.9270679,197.0346901,328.0642308,353.98771,16.07195801,24.03250951,48.93463845,348.0694585,158.9775386,17.94629852,220.0494485,383.0282015,398.0673326,244.9557352,222.9419515
0.073,409.5500589,454.5892506,458.8159682,318.2769727,140.7137809,273.8047646,483.727404,78.86404614,479.2299125,242.2966222,71.63868315,210.626257,396.9586911,479.9386031,18.06772658,424.9701821,339.9968079,378.9260689,197.0351653,328.0651107,353.9875416,16.07294374,24.03295484,48.93374309,348.07041,158.977231,17.94556288,220.0501258,383.0285879,398.0682549,244.9551288,222.9411563
0.074,409.5710056,454.610727,458.8405084,318.2942291,140.7234266,273.8021263,483.7372338,78.86220892,479.2330194,242.2871171,71.647314,210.6212064,396.9581329,479.9377734,18.06864181,424.9697791,339.9967648,378.9250698,197.0356405,328.0659906,353.9873733,16.07392946,24.03340018,48.93284772,348.0713615,158.9769233,17.94482725,220.0508032,383.0289742,398.0691773,244.9545224,222.9403612
0.075,409.5919524,454.6322033,458.8650485,318.3114855,140.7330723,273.799488,483.7470635,78.86037171,479.2361263,242.277612,71.65594485,210.6161558,396.9575747,479.9369437,18.06955703,424.9693762,339.9967216,378.9240707,197.0361157,328.0668704,353.9872049,16.07491519,24.03384551,48.93195236,348.072313,158.9766156,17.94409161,220.0514806,383.0293605,398.0700996,244.9539161,222.939566
0.076,409.6128991,454.6536797,458.8895886,318.3287419,140.7427179,273.7968496,483.7568933,78.85853449,479.2392332,242.2681069,71.66457571,210.6111052,396.9570164,479.9361141,18.07047225,424.9689732,339.9966785,378.9230717,197.0365909,328.0677503,353.9870366,16.07590092,24.03429085,48.931057,348.0732645,158.9763079,17.94335597,220.052158,383.0297468,398.071022,244.9533097,222.9387708
0.077,409.6338458,454.675156,458.9141287,318.3459983,140.7523636,273.7942113,483.7667231,78.85669728,479.2423402,242.2586018,71.67320656,210.6060547,396.9564582,479.9352844,18.07138748,424.9685703,339.9966353,378.9220726,197.0370661,328.0686302,353.9868682,16.07688664,24.03473618,48.93016163,348.074216,158.9760002,17.94262034,220.0528354,383.0301331,398.0719444,244.9527033,222.9379756
0.078,409.6547926,454.6966324,458.9386688,318.3632547,140.7620093,273.791573,483.7765529,78.85486006,479.2454471,242.2490967,71.68183741,210.6010041,396.9559,479.9344547,18.0723027,424.9681673,339.9965922,378.9210735,197.0375413,328.0695101,353.9866998,16.07787237,24.03518152,48.92926627,348.0751675,158.9756925,17.9418847,220.0535127,383.0305195,398.0728667,244.952097,222.9371804
0.079,409.6757393,454.7181088,458.9632089,318.3805111,140.771655,273.7889347,483.7863827,78.85302285,479.248554,242.2395916,71.69046827,210.5959535,396.9553418,479.933625,18.07321793,424.9677644,339.9965491,378.9200745,197.0380165,328.0703899,353.9865315,16.07885809,24.03562686,48.92837091,348.0761189,158.9753848,17.94114906,220.0541901,383.0309058,398.0737891,244.9514906,222.9363852
0.08,409.6966861,454.7395851,458.987749,318.3977674,140.7813007,273.7862964,483.7962125,78.85118564,479.2516609,242.2300865,71.69909912,210.5909029,396.9547835,479.9327953,18.07413315,424.9673614,339.9965059,378.9190754,197.0384917,328.0712698,353.9863631,16.07984382,24.03607219,48.92747554,348.0770704,158.9750771,17.94041343,220.0548675,383.0312921,398.0747115,244.9508842,222.9355901
0.081,409.7176328,454.7610615,459.0122891,318.4150238,140.7909464,273.7836581,483.8060422,78.84934842,479.2547679,242.2205814,71.70772997,210.5858523,396.9542253,479.9319656,18.07504837,424.9669585,339.9964628,378.9180763,197.0389669,328.0721497,353.9861948,16.08082955,24.03651753,48.92658018,348.0780219,158.9747694,17.93967779,220.0555449,383.0316784,398.0756338,244.9502779,222.9347949
0.082,409.7385796,454.7825378,459.0368292,318.4322802,140.8005921,273.7810198,483.815872,78.84751121,479.2578748,242.2110763,71.71636083,210.5808018,396.9536671,479.9311359,18.0759636,424.9665555,339.9964197,378.9170773,197.0394421,328.0730296,353.9860264,16.08181527,24.03696286,48.92568481,348.0789734,158.9744617,17.93894215,220.0562222,383.0320648,398.0765562,244.9496715,222.9339997
0.083,409.7595263,454.8040142,459.0613694,318.4495366,140.8102378,273.7783814,483.8257018,78.84567399,479.2609817,242.2015712,71.72499168,210.5757512,396.9531088,479.9303062,18.07687882,424.9661526,339.9963765,378.9160782,197.0399173,328.0739094,353.9858581,16.082801,24.0374082,48.92478945,348.0799249,158.9741541,17.93820652,220.0568996,383.0324511,398.0774786,244.9490651,222.9332045
0.084,409.780473,454.8254906,459.0859095,318.466793,140.8198834,273.7757431,483.8355316,78.84383678,479.2640886,242.1920661,71.73362253,210.5707006,396.9525506,479.9294766,18.07779405,424.9657497,339.9963334,378.9150791,197.0403925,328.0747893,353.9856897,16.08378673,24.03785353,48.92389409,348.0808764,158.9738464,17.93747088,220.057577,383.0328374,398.0784009,244.9484588,222.9324093
0.085,409.8014198,454.8469669,459.1104496,318.4840494,140.8295291,273.7731048,483.8453614,78.84199956,479.2671956,242.182561,71.74225339,210.56565,396.9519924,479.9286469,18.07870927,424.9653467,339.9962903,378.9140801,197.0408678,328.0756692,353.9855213,16.08477245,24.03829887,48.92299872,348.0818279,158.9735387,17.93673524,220.0582544,383.0332237,398.0793233,244.9478524,222.9316141
0.086,409.8223665,454.8684433,459.1349897,318.5013058,140.8391748,273.7704665,483.8551912,78.84016235,479.2703025,242.1730559,71.75088424,210.5605994,396.9514342,479.9278172,18.07962449,424.9649438,339.9962471,378.913081,197.041343,328.0765491,353.985353,16.08575818,24.03874421,48.92210336,348.0827793,158.973231,17.93599961,220.0589317,383.0336101,398.0802457,244.947246,222.930819
0.087,409.8433133,454.8899196,459.1595298,318.5185622,140.8488205,273.7678282,483.8650209,78.83832513,479.2734094,242.1635508,71.75951509,210.5555488,396.9508759,479.9269875,18.08053972,424.9645408,339.996204,378.9120819,197.0418182,328.0774289,353.9851846,16.0867439,24.03918954,48.921208,348.0837308,158.9729233,17.93526397,220.0596091,383.0339964,398.081168,244.9466397,222.9300238
0.088,409.86426,454.911396,459.1840699,318.5358185,140.8584662,273.7651899,483.8748507,78.83648792,479.2765163,242.1540457,71.76814595,210.5504983,396.9503177,479.9261578,18.08145494,424.9641379,339.9961608,378.9110828,197.0422934,328.0783088,353.9850163,16.08772963,24.03963488,48.92031263,348.0846823,158.9726156,17.93452833,220.0602865,383.0343827,398.0820904,244.9460333,222.9292286
0.089,409.8852067,454.9328723,459.20861,318.5530749,140.8681119,273.7625515,483.8846805,78.83465071,479.2796233,242.1445406,71.7767768,210.5454477,396.9497595,479.9253281,18.08237017,424.9637349,339.9961177,378.9100838,197.0427686,328.0791887,353.9848479,16.08871536,24.04008021,48.91941727,348.0856338,158.9723079,17.9337927,220.0609639,383.034769,398.0830127,244.9454269,222.9284334
0.09,409.9061535,454.9543487,459.2331501,318.5703313,140.8777576,273.7599132,483.8945103,78.83281349,479.2827302,242.1350355,71.78540765,210.5403971,396.9492012,479.9244984,18.08328539,424.963332,339.9960746,378.9090847,197.0432438,328.0800686,353.9846796,16.08970108,24.04052555,48.9185219,348.0865853,158.9720002,17.93305706,220.0616412,383.0351553,398.0839351,244.9448206,222.9276382
0.091,409.9271002,454.9758251,459.2576902,318.5875877,140.8874033,273.7572749,483.9043401,78.83097628,479.2858371,242.1255304,71.79403851,210.5353465,396.948643,479.9236687,18.08420062,424.962929,339.9960314,378.9080856,197.043719,328.0809484,353.9845112,16.09068681,24.04097088,48.91762654,348.0875368,158.9716925,17.93232142,220.0623186,383.0355417,398.0848575,244.9442142,222.926843
0.092,409.948047,454.9973014,459.2822304,318.6048441,140.8970489,273.7546366,483.9141699,78.82913906,479.288944,242.1160253,71.80266936,210.5302959,396.9480848,479.9228391,18.08511584,424.9625261,339.9959883,378.9070866,197.0441942,328.0818283,353.9843428,16.09167253,24.04141622,48.91673118,348.0884883,158.9713848,17.93158579,220.062996,383.035928,398.0857798,244.9436078,222.9260478
0.093,409.9689937,455.0187778,459.3067705,318.6221005,140.9066946,273.7519983,483.9239996,78.82730185,479.292051,242.1065202,71.81130021,210.5252454,396.9475266,479.9220094,18.08603106,424.9621231,339.9959452,378.9060875,197.0446694,328.0827082,353.9841745,16.09265826,24.04186155,48.91583581,348.0894398,158.9710772,17.93085015,220.0636734,383.0363143,398.0867022,244.9430014,222.9252527
0.094,409.9899405,455.0402541,459.3313106,318.6393569,140.9163403,273.74936,483.9338294,78.82546463,479.2951579,242.097015,71.81993107,210.5201948,396.9469683,479.9211797,18.08694629,424.9617202,339.995902,378.9050884,197.0451446,328.0835881,353.9840061,16.09364399,24.04230689,48.91494045,348.0903912,158.9707695,17.93011451,220.0643507,383.0367006,398.0876246,244.9423951,222.9244575
0.095,410.0108872,455.0617305,459.3558507,318.6566133,140.925986,273.7467216,483.9436592,78.82362742,479.2982648,242.0875099,71.82856192,210.5151442,396.9464101,479.92035,18.08786151,424.9613173,339.9958589,378.9040894,197.0456198,328.0844679,353.9838378,16.09462971,24.04275223,48.91404509,348.0913427,158.9704618,17.92937888,220.0650281,383.037087,398.0885469,244.9417887,222.9236623
0.096,410.0318339,455.0832069,459.3803908,318.6738697,140.9356317,273.7440833,483.953489,78.82179021,479.3013717,242.0780048,71.83719277,210.5100936,396.9458519,479.9195203,18.08877674,424.9609143,339.9958158,378.9030903,197.046095,328.0853478,353.9836694,16.09561544,24.04319756,48.91314972,348.0922942,158.9701541,17.92864324,220.0657055,383.0374733,398.0894693,244.9411823,222.9228671
0.097,410.0527807,455.1046832,459.4049309,318.691126,140.9452774,273.741445,483.9633188,78.81995299,479.3044787,242.0684997,71.84582363,210.505043,396.9452936,479.9186906,18.08969196,424.9605114,339.9957726,378.9020912,197.0465702,328.0862277,353.9835011,16.09660117,24.0436429,48.91225436,348.0932457,158.9698464,17.9279076,220.0663829,383.0378596,398.0903917,244.940576,222.9220719
0.098,410.0737274,455.1261596,459.429471,318.7083824,140.9549231,273.7388067,483.9731486,78.81811578,479.3075856,242.0589946,71.85445448,210.4999925,396.9447354,479.9178609,18.09060718,424.9601084,339.9957295,378.9010922,197.0470454,328.0871076,353.9833327,16.09758689,24.04408823,48.911359,348.0941972,158.9695387,17.92717197,220.0670603,383.0382459,398.091314,244.9399696,222.9212767
0.099,410.0946742,455.1476359,459.4540111,318.7256388,140.9645688,273.7361684,483.9829783,78.81627856,479.3106925,242.0494895,71.86308533,210.4949419,396.9441772,479.9170312,18.09152241,424.9597055,339.9956863,378.9000931,197.0475206,328.0879874,353.9831644,16.09857262,24.04453357,48.91046363,348.0951487,158.969231,17.92643633,220.0677376,383.0386322,398.0922364,244.9393632,222.9204816
0.1,410.1156209,455.1691123,459.4785513,318.7428952,140.9742144,273.7335301,483.9928081,78.81444135,479.3137994,242.0399844,71.87171619,210.4898913,396.943619,479.9162016,18.09243763,424.9593025,339.9956432,378.899094,197.0479959,328.0888673,353.982996,16.09955834,24.0449789,48.90956827,348.0961002,158.9689233,17.92570069,220.068415,383.0390186,398.0931587,244.9387569,222.9196864
0.101,410.1365676,455.1905887,459.5030914,318.7601516,140.9838601,273.7308917,484.0026379,78.81260413,479.3169064,242.0304793,71.88034704,210.4848407,396.9430607,479.9153719,18.09335286,424.9588996,339.9956001,378.8980949,197.0484711,328.0897472,353.9828276,16.10054407,24.04542424,48.9086729,348.0970516,158.9686156,17.92496506,220.0690924,383.0394049,398.0940811,244.9381505,222.9188912
0.102,410.1575144,455.212065,459.5276315,318.777408,140.9935058,273.7282534,484.0124677,78.81076692,479.3200133,242.0209742,71.88897789,210.4797901,396.9425025,479.9145422,18.09426808,424.9584966,339.9955569,378.8970959,197.0489463,328.0906271,353.9826593,16.1015298,24.04586958,48.90777754,348.0980031,158.968308,17.92422942,220.0697698,383.0397912,398.0950035,244.9375441,222.918096
0.103,410.1784611,455.2335414,459.5521716,318.7946644,141.0031515,273.7256151,484.0222975,78.8089297,479.3231202,242.0114691,71.89760875,210.4747395,396.9419443,479.9137125,18.0951833,424.9580937,339.9955138,378.8960968,197.0494215,328.0915069,353.9824909,16.10251552,24.04631491,48.90688218,348.0989546,158.9680003,17.92349378,220.0704471,383.0401775,398.0959258,244.9369378,222.9173008
0.104,410.1994079,455.2550177,459.5767117,318.8119208,141.0127972,273.7229768,484.0321273,78.80709249,479.3262271,242.001964,71.9062396,210.469689,396.941386,479.9128828,18.09609853,424.9576907,339.9954707,378.8950977,197.0498967,328.0923868,353.9823226,16.10350125,24.04676025,48.90598681,348.0999061,158.9676926,17.92275815,220.0711245,383.0405639,398.0968482,244.9363314,222.9165056
0.105,410.2203546,455.2764941,459.6012518,318.8291771,141.0224429,273.7203385,484.041957,78.80525528,479.3293341,241.9924589,71.91487045,210.4646384,396.9408278,479.9120531,18.09701375,424.9572878,339.9954275,378.8940987,197.0503719,328.0932667,353.9821542,16.10448697,24.04720558,48.90509145,348.1008576,158.9673849,17.92202251,220.0718019,383.0409502,398.0977706,244.935725,222.9157104
0.106,410.2413014,455.2979705,459.6257919,318.8464335,141.0320886,273.7177002,484.0517868,78.80341806,479.332441,241.9829538,71.92350131,210.4595878,396.9402696,479.9112234,18.09792898,424.9568849,339.9953844,378.8930996,197.0508471,328.0941466,353.9819859,16.1054727,24.04765092,48.90419609,348.1018091,158.9670772,17.92128687,220.0724793,383.0413365,398.0986929,244.9351187,222.9149153
0.107,410.2622481,455.3194468,459.650332,318.8636899,141.0417343,273.7150618,484.0616166,78.80158085,479.3355479,241.9734487,71.93213216,210.4545372,396.9397114,479.9103937,18.0988442,424.9564819,339.9953412,378.8921005,197.0513223,328.0950264,353.9818175,16.10645843,24.04809625,48.90330072,348.1027606,158.9667695,17.92055124,220.0731566,383.0417228,398.0996153,244.9345123,222.9141201
0.108,410.2831948,455.3409232,459.6748721,318.8809463,141.0513799,273.7124235,484.0714464,78.79974363,479.3386548,241.9639436,71.94076301,210.4494866,396.9391531,479.9095641,18.09975942,424.956079,339.9952981,378.8911015,197.0517975,328.0959063,353.9816491,16.10744415,24.04854159,48.90240536,348.1037121,158.9664618,17.9198156,220.073834,383.0421091,398.1005377,244.9339059,222.9133249
0.109,410.3041416,455.3623995,459.6994123,318.8982027,141.0610256,273.7097852,484.0812762,78.79790642,479.3417618,241.9544385,71.94939386,210.4444361,396.9385949,479.9087344,18.10067465,424.955676,339.995255,378.8901024,197.0522727,328.0967862,353.9814808,16.10842988,24.04898693,48.90151,348.1046635,158.9661541,17.91907996,220.0745114,383.0424955,398.10146,244.9332996,222.9125297
0.11,410.3250883,455.3838759,459.7239524,318.9154591,141.0706713,273.7071469,484.091106,78.7960692,479.3448687,241.9449334,71.95802472,210.4393855,396.9380367,479.9079047,18.10158987,424.9552731,339.9952118,378.8891033,197.0527479,328.0976661,353.9813124,16.10941561,24.04943226,48.90061463,348.105615,158.9658464,17.91834433,220.0751888,383.0428818,398.1023824,244.9326932,222.9117345
0.111,410.3460351,455.4053523,459.7484925,318.9327155,141.080317,273.7045086,484.1009358,78.79423199,479.3479756,241.9354283,71.96665557,210.4343349,396.9374785,479.907075,18.1025051,424.9548701,339.9951687,378.8881043,197.0532231,328.0985459,353.9811441,16.11040133,24.0498776,48.89971927,348.1065665,158.9655387,17.91760869,220.0758661,383.0432681,398.1033047,244.9320868,222.9109393
0.112,410.3669818,455.4268286,459.7730326,318.9499719,141.0899627,273.7018703,484.1107655,78.79239478,479.3510825,241.9259232,71.97528642,210.4292843,396.9369202,479.9062453,18.10342032,424.9544672,339.9951256,378.8871052,197.0536983,328.0994258,353.9809757,16.11138706,24.05032293,48.8988239,348.107518,158.9652311,17.91687305,220.0765435,383.0436544,398.1042271,244.9314805,222.9101442
0.113,410.3879285,455.448305,459.7975727,318.9672283,141.0996084,273.6992319,484.1205953,78.79055756,479.3541895,241.9164181,71.98391728,210.4242337,396.936362,479.9054156,18.10433554,424.9540642,339.9950824,378.8861061,197.0541735,328.1003057,353.9808074,16.11237278,24.05076827,48.89792854,348.1084695,158.9649234,17.91613742,220.0772209,383.0440408,398.1051495,244.9308741,222.909349
0.114,410.4088753,455.4697813,459.8221128,318.9844846,141.1092541,273.6965936,484.1304251,78.78872035,479.3572964,241.9069129,71.99254813,210.4191832,396.9358038,479.9045859,18.10525077,424.9536613,339.9950393,378.885107,197.0546487,328.1011855,353.980639,16.11335851,24.0512136,48.89703318,348.109421,158.9646157,17.91540178,220.0778983,383.0444271,398.1060718,244.9302677,222.9085538
0.115,410.429822,455.4912577,459.8466529,319.001741,141.1188998,273.6939553,484.1402549,78.78688313,479.3604033,241.8974078,72.00117898,210.4141326,396.9352455,479.9037562,18.10616599,424.9532583,339.9949962,378.884108,197.0551239,328.1020654,353.9804706,16.11434424,24.05165894,48.89613781,348.1103725,158.964308,17.91466614,220.0785756,383.0448134,398.1069942,244.9296614,222.9077586
