Time,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40
0.032,54.06940382,64.95968946,43.83092456,79.92191543,68.71232372,55.49696909,65.03694412,22.43420197,73.58076252,65.82373601,61.99899132,44.36668036,61.58604596,49.23881292,80.52530681,51.9912242,67.78255605,51.92659135,47.74497605,65.25511699,60.95443405,64.68883409,60.0766131,47.35564331,60.14716084,56.05998532,58.06981555,73.29833657,54.13564175,69.34794217,53.14548027,56.85388216,76.08234592,40.95139302,68.43555612,78.79400094,66.26038612,48.32330488,54.44521303,68.8142005,56.79931031,54.47360916,43.01444906,64.26910567,42.82650865,64.30106279,54.00609488,63.46198983,58.23197479,54.06286622,59.75131427,70.9655939,51.46785449,68.84861939,49.40104527,37.14861897,52.21225181,56.39387085,30.05634164,61.13599629,52.7434537,62.62263413,60.71448126,56.27102646,62.11042123,53.59906232,58.22896325,48.63919359,66.40994969,83.22698474
0.033,53.91433615,64.8431019,56.94383548,62.67796159,81.88673168,59.81494001,64.75541769,37.05287675,55.53515801,56.47508873,60.2518206,48.4232122,57.64105195,38.82021046,70.44688304,74.40857919,66.23046168,62.03517409,57.58878437,74.86560619,59.62955265,54.63669007,57.09575985,56.54259215,55.43395456,53.78951286,58.85513153,67.79170034,59.31286475,75.27070337,48.78582009,76.2939796,64.14229956,56.49600168,57.97171039,51.93699912,55.5531549,42.59092339,59.41735731,61.31249131,55.77776545,48.96453868,44.92088161,65.68220424,56.45547583,68.19595547,71.06053084,50.18072803,57.76656458,47.79542483,52.28919152,81.60704358,59.49028575,44.11483095,59.99507962,60.30009291,54.86663888,61.00591906,42.30504282,67.38445462,87.7496699,43.81459944,40.26271597,52.22518326,53.44810178,50.2695869,54.6403701,59.87610926,54.51106859,56.80405945
0.034,68.12529935,60.67292076,61.61125403,68.09382229,63.72299186,43.03340585,69.16587356,35.90652161,66.2474953,72.57247279,60.74216275,33.35060956,46.24808287,31.6434472,65.42295856,61.24134243,76.4563854,59.26528782,45.2692924,52.82673964,67.13806416,68.49833962,82.28995359,47.51957792,55.30584882,53.60138799,60.31079323,64.98773126,54.12484021,67.30952523,42.57433589,66.63927801,59.93212819,58.07086624,42.14000226,59.50377302,59.25359035,49.57492759,62.12005582,64.88693489,39.28816582,62.84156265,42.92728818,53.8799237,45.66274166,51.64290174,80.97548938,66.83643951,51.93107773,51.90449444,73.4121024,75.49672795,57.56142031,35.75401802,54.15974358,63.05682968,65.15145362,57.09539489,47.97831902,66.78650768,47.27086518,62.51187853,57.66160361,51.96853951,62.61016776,44.06624901,71.6352331,40.32358398,58.13112939,59.38290156
0.035,60.33783724,63.12645922,49.53825186,67.21815797,61.20407713,55.74226617,75.25574737,30.6253562,58.13355953,63.28885744,70.38385491,49.13396158,73.1508613,24.19399915,67.81554965,51.25767363,54.56593999,66.87452954,55.68757582,56.78671589,52.31165677,67.89714246,60.83606409,62.24039946,59.3447871,53.22581095,59.58240278,66.60151595,68.32804166,60.81823509,35.84982694,55.62235768,66.86685019,66.43273769,66.45279811,61.3234834,66.00902395,53.34606886,34.77923145,56.19595724,54.40426462,69.1811653,55.24919058,62.97134944,42.26979991,35.32233035,65.2783903,57.46834659,68.30376026,50.00677693,67.3500336,53.07661179,64.87256021,50.74022856,42.82470779,53.12924714,55.59810994,63.28223712,34.9577345,70.72461616,72.66953901,58.50865132,52.85882138,46.45433203,49.15728404,53.14355282,77.4754521,62.29154356,60.51007588,71.662198
0.036,72.60288847,66.49593114,74.41009557,69.66617899,80.11914277,54.5273232,69.77458195,42.08634328,62.60926665,49.96016911,69.64719554,39.65510084,56.50503966,34.17439167,59.20077062,50.57954227,69.21586453,67.07328274,57.81541796,61.75970002,65.4041031,77.93351274,69.80551293,59.86023503,64.0671009,56.32911319,59.39590792,72.14526516,60.31801828,62.05166197,52.29974107,57.33110499,60.09145594,50.00257971,52.64622871,77.0648139,61.51783752,53.21215995,52.3335664,70.54915586,56.65823375,59.9139604,42.63759545,72.59428131,54.20459216,53.18579074,48.18480111,56.0109938,60.1757582,53.49314319,47.11495553,61.56889301,73.74844029,44.46646351,48.09064037,41.68483797,70.49110667,70.76415085,55.74928995,47.35426701,48.58178888,51.11232642,68.94146846,43.11013152,54.92090275,57.34053404,76.71504093,67.54226975,57.7956893,63.73243816
0.037,47.28666321,61.18092617,60.53193312,75.15521579,48.69580034,50.3700584,61.82976005,38.24889181,59.96294705,57.00003358,72.26808193,48.4998044,67.63279641,39.52226818,67.05478799,64.70427845,62.9705177,74.87060935,69.84061359,60.1773819,68.57097877,66.92026511,58.83596369,50.30798652,66.70558726,52.05767178,64.98094126,56.38003946,63.88949383,72.36952404,39.61007071,74.58178472,53.96236626,64.63121651,62.64908298,53.42864641,59.784462,46.22720494,60.14320242,72.70270844,60.54241467,57.54589156,62.85632351,64.21244373,60.37148826,43.20442033,54.01447762,61.67437062,62.5783434,48.04194977,60.6618591,66.94492768,47.5845913,52.94676992,49.69562518,53.08223397,56.6850288,59.09182576,53.42356544,71.29084838,60.78079316,54.92081289,60.90000907,52.33760887,64.14033046,59.34715887,69.77188231,56.78728916,53.89557066,52.87966028
0.038,64.10552027,67.47998902,44.16883838,64.99041803,68.79211853,37.24726387,72.57849843,43.54262638,89.2881762,64.89146035,53.39571185,29.1750124,52.93416768,36.37751006,51.70382483,78.16775294,66.98202845,54.19306672,42.29270811,50.61277385,75.53647584,69.24742419,68.43469686,44.18634411,63.34530275,67.90925503,66.56408689,63.48209517,86.32091191,50.12620724,45.4117056,57.06246081,66.40319982,60.0944965,67.88474409,45.01547626,73.29154033,43.94387625,43.09491949,70.45972359,51.03578061,45.7136209,40.90308851,60.58204781,57.40923101,35.7377749,75.24156104,61.20685979,51.14251071,53.98937144,56.04896662,59.27776742,57.55841404,47.50940963,43.65685317,42.59963909,57.53555784,48.79491205,48.51398823,61.10599223,59.694624,43.97016335,53.43141148,39.71281055,55.97800851,51.46980902,52.51039762,42.36013438,66.39844732,74.43441056
0.039,65.87129972,65.53465171,72.98109133,63.81662659,64.48236496,52.70780474,58.52995372,39.5259626,72.20167646,55.51237981,68.9145751,42.41194997,66.79701472,48.17520221,79.75579552,69.62050145,53.7807821,59.22104041,47.75822571,61.55627273,55.17815608,71.77361519,72.1738596,48.25215784,66.09093017,61.51763694,61.0493967,58.62980728,74.75652634,67.04768176,39.06097773,73.84460032,65.09022851,55.24256238,53.61274567,70.57552234,78.62078569,50.65144155,49.57265985,68.68820237,43.57941374,61.24040867,49.0371389,66.61606206,53.19171894,52.97114155,59.65392652,64.26839067,55.57371366,53.44902748,74.84183001,75.68861607,50.58921722,53.67703125,55.82304996,36.83360371,57.93214327,60.63712491,30.47585485,70.50942203,71.29778521,52.00845726,69.05622486,54.26530463,45.66837558,50.86770558,62.25691635,65.21283058,61.60696386,74.82051618
0.04,56.77221945,67.06698109,78.94019706,63.72251412,75.1239466,56.58261858,56.79517662,50.85059531,61.29200171,61.41447541,67.33965934,46.23955217,76.21354022,43.88992869,67.65395813,58.32623121,81.69379396,70.34157132,52.8711979,60.93501578,52.51311738,63.44018367,55.53524134,62.67174038,66.53732551,53.35276887,59.90434257,73.65035104,57.46792402,70.2769163,42.71787143,71.14203017,62.65155255,64.25564997,65.41014349,66.48588633,48.7142053,35.92907897,52.94113047,70.19426158,64.82478109,70.24075183,52.03672323,63.98947365,62.2779409,56.87861485,57.84969975,49.64566987,58.7367779,50.23095056,71.29631202,74.92020309,61.68072568,55.08440581,42.1501943,52.26559023,57.64596421,54.9192006,48.50759009,60.85248241,63.3764435,51.65319373,68.73749649,50.08681195,64.69216109,75.08298725,64.8427069,62.10025948,46.45458577,49.38701469
0.041,73.99410028,59.67573147,59.90727396,55.00761629,57.20625175,42.56412606,65.09063403,42.82213653,60.58542544,61.79025372,42.13592225,48.27431097,63.36928777,53.57763226,64.56748412,45.84770817,54.86971935,67.03343641,60.08237191,58.16570426,75.67720117,70.72921433,61.12232862,54.56716519,66.31867653,60.35456575,64.90381354,54.24465175,72.74000941,76.80471842,36.01328637,65.72657749,65.8835107,61.00754124,54.09873303,57.4257862,69.69035894,44.05674781,42.39699357,62.14506284,40.44629438,52.94986479,50.98277736,59.03173074,55.7605395,51.4865299,79.46576951,63.44896268,65.63306401,53.3651406,54.65607384,57.42005225,49.82788717,43.47103641,71.64058683,46.75804455,68.03706916,64.37674632,32.33964578,53.86746999,67.61142322,62.48629225,56.79193413,39.77404655,71.5640763,56.2817488,72.50736247,64.58315017,53.02352219,55.69585569
0.042,52.82032846,72.29494906,46.17640601,65.70006065,62.91927243,58.24889523,83.34153576,32.66254629,61.86936665,51.94149452,52.85572158,54.60626666,60.09547593,41.00071569,71.50877623,46.43637011,64.01938121,63.19646957,45.44086105,68.92443337,72.54232701,52.34202723,63.99517669,61.9103809,61.55229279,63.41981062,56.87650218,72.27647589,71.08770594,68.17701437,47.89996406,71.78567793,64.09068325,57.32468742,60.05592448,48.33956084,69.12102329,55.64220581,53.93282035,60.01878548,43.25878846,70.38954716,47.35488104,63.25749147,51.01328146,65.29541695,47.11226806,54.063724,57.57744665,66.74957179,62.72013527,61.16475165,61.5058227,45.42770666,58.02091107,42.79998001,60.67469712,49.81207315,57.54432352,58.19496208,68.96074985,61.90147079,53.78171136,38.70234247,71.46969033,47.79040592,78.11396798,58.60365614,50.10852333,69.26980083
0.043,54.80739319,62.32625833,35.89163164,78.94140231,63.52192506,46.6407941,61.28295624,52.75001166,69.61246846,70.63533499,57.66503485,50.39225496,62.96307178,45.28119319,67.58419218,52.04668748,59.85465408,61.52251989,50.13870782,71.3397528,61.67006599,73.42588922,61.31919528,51.65220279,59.74352801,58.35893822,73.82018594,73.02593325,57.18961366,63.2128195,46.63042452,66.1364075,68.20473444,71.78825786,45.98543072,69.7577094,60.95728517,41.66347262,49.62906721,64.71623872,51.50146401,62.95576877,52.37413788,71.02064253,55.81171929,56.56898727,72.12180955,61.63748875,55.57641192,53.21324743,67.10949313,66.99777608,61.06242946,49.72453793,59.9946566,62.71537787,55.31277882,63.16705986,45.19235476,59.49697924,63.09890449,44.7478191,56.97564587,42.55525507,60.12367304,41.42562156,55.65263423,64.49286893,60.71308748,54.77115575
0.044,69.30478854,66.64207798,41.9328702,66.49026119,66.57785837,43.46867539,68.40153832,42.20514266,70.46309982,57.25868812,74.56585834,41.27790113,69.46470107,37.52267443,71.84331399,49.78015724,54.2396695,51.70986553,49.51241016,62.01300591,56.87892039,68.64821759,58.50180094,58.62671618,62.70012762,49.15668746,73.22522706,62.26279019,71.16178286,64.94943452,45.8477229,63.91077761,60.50041119,54.06352567,62.05685263,63.51248136,75.99128334,47.57922201,50.72824045,74.9490913,52.09059987,56.0801017,43.78974522,74.50178041,50.01931273,43.85022958,72.50180394,40.55397874,48.20223298,53.12800596,60.60905615,70.36218892,61.93332964,60.58090058,59.92268744,50.99025644,49.47670326,69.64111768,36.84149921,65.98338588,53.45619343,51.81777827,60.06149217,33.13898604,67.41761387,69.69760326,77.33275902,43.62748752,72.82058838,52.0815326
0.045,61.14896743,69.62788574,58.65102451,77.78646188,59.15566169,56.47642412,62.27039264,37.21087277,57.93359847,48.7088826,72.42699415,44.56620126,80.5889079,56.94679849,58.0249543,56.30593877,66.18509802,68.97066014,42.34618825,72.55402782,64.0353815,78.80780098,51.61737283,44.70900519,57.78277489,61.41442512,66.68680839,61.8656203,70.93054104,65.56501042,67.79761788,52.12866284,66.70701016,73.53355226,78.40820711,70.9437372,58.01796813,47.82980353,58.24805077,68.33049211,49.29611975,68.59604738,60.08686045,56.99113002,55.38081312,61.02211473,68.78031956,63.42940915,54.53710992,52.46917407,53.63353893,74.58624087,51.2164501,42.37652297,60.75811738,50.35814103,66.5490959,55.38036951,56.90443016,68.29270158,66.17165941,58.20527714,64.80197176,43.09378497,63.71018036,52.85922492,75.9602215,65.26567974,61.60138419,73.83967296
0.046,68.65933647,70.10166394,44.51385594,65.97469548,62.47622667,47.0759097,58.63099794,46.11997419,53.61164589,64.02360816,59.76543827,55.62774998,71.566084,52.19809049,55.55037211,64.42955467,73.57494115,54.15369522,37.94246819,65.26337266,66.14958042,71.58617004,66.7859965,48.92732548,55.75964414,55.47486276,74.80460146,66.14375228,78.17440986,67.56954896,63.4998161,56.03073502,60.89642814,62.36204801,55.84634383,60.16828685,59.75831623,54.7542323,61.2248584,62.35223624,48.67724722,74.78512998,46.03122855,59.02829141,45.12215791,58.63383031,63.39860063,68.21846609,68.42693316,41.4482634,67.03324542,65.19923047,62.86433047,58.55813858,58.17447217,43.16286314,53.23180996,71.18088517,29.42834028,77.73007604,62.64811888,52.35953065,62.61146004,46.11910717,73.54451959,52.37187327,68.86814751,62.47226574,56.16093259,71.46539716
0.047,48.45273419,56.88472345,61.41867815,68.25075575,60.6207049,44.18006615,54.18629594,49.75869543,62.57858878,70.21841102,58.72410941,47.09339416,42.24539992,37.07220841,55.38167279,57.51152557,68.90271765,68.17892411,51.50188346,66.15376593,76.09403134,81.66982702,58.07159011,61.519763,75.04272313,59.53897308,64.5474998,56.28765363,62.42211627,64.01303277,59.09425862,71.21535588,43.17998364,55.32274436,56.30758658,53.17713258,57.71726918,64.67076658,49.93451167,68.86831167,37.72318863,68.14413328,55.19110404,69.51786046,55.53122423,51.33849451,60.57275479,54.1744578,53.38670059,40.23352835,60.9331151,57.09497269,64.21190841,56.12157513,48.0436185,48.58300196,61.75629775,57.24302001,27.17526683,57.91699002,53.04518146,43.11005053,54.87615764,51.10431303,47.36420719,60.71739115,59.85367427,48.07027302,53.2620004,70.73159266
0.048,67.28197216,63.74727425,56.56963621,81.15184383,69.26152077,65.43692444,74.68495844,36.25629243,47.13728886,58.50755485,71.76165334,39.92345044,55.60729697,40.94012052,67.59644518,67.25758247,60.45412746,68.79992259,42.56477151,50.46680601,60.75970743,60.1689532,63.38068723,54.02888844,65.12575321,65.54024145,73.18776042,67.76194365,64.53749376,67.26113007,49.44477097,75.6645137,62.54439701,62.50526358,57.28131856,55.27109324,72.20439963,43.35952597,63.07926366,69.36722543,40.16243424,62.70785227,63.71474341,63.71544236,46.94931152,36.5838014,60.91733888,67.60849415,66.27260826,53.97271281,53.3743457,66.18699108,57.87084484,50.73443748,50.27621348,65.80878805,55.22538969,50.29748108,46.33580487,54.76876278,64.4779797,61.55134562,53.91287626,62.07808955,54.64296708,55.78056246,61.18338146,67.92536573,54.85203466,64.69081847
0.049,53.38995985,51.54606888,58.05075446,82.33569321,57.80818224,39.57467096,63.80205313,41.09638717,59.32721501,70.69910072,59.35042957,38.28197508,60.77699014,51.42043376,68.13646258,53.44784366,62.36603415,49.9310646,44.97713069,73.26502862,70.40340909,63.4376442,53.14353414,59.42536384,66.35075746,52.70240566,65.72419299,68.151971,57.79992969,61.38506559,52.06223253,70.21708162,71.19619356,48.4005718,56.14980041,52.37572798,54.59274108,45.95025446,62.28570611,55.20583995,48.96707407,58.86031431,57.6334929,61.92468247,41.77108032,55.27047314,63.13567968,59.24561789,69.54157807,40.27737627,53.82929816,72.79694985,53.93174662,45.16967879,51.02967868,56.47392708,57.15859237,56.74224214,40.88387595,65.93742093,70.712334,66.17819167,55.76426064,41.09849067,66.72642241,70.96836797,66.2898185,55.82639897,56.78479609,50.85115473
0.05,66.50314195,59.54250667,60.32117379,68.36093699,69.19371518,53.94480373,56.09452107,44.76197898,56.18821829,67.75465046,60.95554373,47.51602595,55.91174885,42.06092594,60.98550966,53.40891477,71.1364207,74.2902067,37.64939205,55.04808996,54.20117228,65.69305726,60.32138132,64.72756068,59.4764171,46.61206481,43.74465523,74.31527698,51.82004236,57.79616884,40.71964254,58.50809697,64.15966373,50.26663553,64.25285522,70.130091,52.84556267,51.54628906,60.15448063,59.71591204,62.47695896,57.34690152,41.94804691,50.27221482,58.5934861,51.56603868,67.8672812,67.29755943,56.33623436,39.16029106,77.2472455,73.24349303,44.77053229,53.51138921,35.34521633,42.59433147,70.60416445,53.7910033,33.37345512,69.94550198,56.83390246,59.51661344,67.80411761,37.79840989,53.3054105,72.58321166,46.09021394,52.92850525,53.77081034,56.09065103
0.051,70.61113264,58.25854696,47.00281827,60.3180001,75.72652851,67.51626472,72.77575449,49.16062071,55.59479414,71.49541333,71.33207272,50.86317362,71.77406194,47.18748399,75.02269003,58.06722139,66.14456908,73.06067008,51.13239178,74.7251946,75.32017537,71.4171768,76.5850337,53.51073233,58.95330766,62.22027216,66.96220383,72.85434915,83.24076888,62.03195833,46.58032821,61.01107283,64.20024541,62.95451522,59.60484022,58.59784004,63.85308888,48.3132037,49.35571705,72.41483907,48.12811688,61.13767082,60.86813721,54.92864433,53.80218831,55.99631945,54.70103086,62.57253616,49.46551378,58.02498493,49.82087424,54.94550381,66.23764977,51.75853458,52.16682635,47.92640658,55.22835746,65.43109876,38.69878151,56.33344518,59.26159452,50.25973791,60.56917271,52.80878435,57.2932099,60.620093,63.88328637,62.80626623,55.43600013,68.95112423
0.052,68.84339664,66.01466291,54.75789006,65.69076315,60.78373273,46.1910901,66.30296851,51.08901887,60.23960343,61.78316756,64.78312986,52.72159084,63.90431441,43.91855793,69.99836274,62.5398111,69.89320225,59.90311422,40.74908113,57.23169505,70.55333826,65.85087056,59.55655205,64.23054814,52.20839962,63.96396647,58.82133464,79.81742844,67.95847835,56.86810282,52.14086514,57.73747615,55.15871779,46.27879691,58.72320675,55.22982412,57.18139941,42.09402362,61.36218872,57.93902455,55.82399354,67.9611676,50.03289707,65.16430589,45.20186461,51.00368633,64.3576211,73.2743983,62.98509331,47.73885863,60.6477806,58.85524134,55.90737033,37.72635645,42.93875539,52.96696078,52.38640543,56.87681705,34.72179225,54.87799881,57.58094037,57.92041076,69.65883169,46.58022703,74.93357303,52.39090085,48.47617334,67.7722182,61.56552465,55.25652855
0.053,69.0749966,70.6466927,59.36519591,65.18688969,57.517573,55.97076483,56.52283881,45.35190368,72.96579268,61.35342213,41.11443734,26.34223606,51.02577536,14.71242208,74.74944295,68.55713483,66.53996821,67.17027494,49.513376,68.88205725,67.42821375,46.9560519,63.82287076,65.1604382,60.16318301,58.64737158,53.3295645,59.98936907,63.74639521,59.67159703,52.44002885,71.1624675,60.45650987,58.59789429,64.39933092,63.70978238,58.38583603,38.79006099,41.72233773,54.88575198,53.17836202,68.47293496,28.78763594,62.11302008,38.85429291,46.02652329,55.40150038,41.05739248,63.93276804,30.54560531,55.37753843,77.36799476,59.45710386,55.15062121,66.87627335,30.24516375,64.79491666,72.71409544,44.54524052,73.16308902,51.91869321,55.33754501,58.67085626,64.18676494,52.86624709,51.04574706,68.330827,59.63429543,64.45940058,54.77923452
