Time,U1_X,U1_Y,U2_X,U2_Y,U3_X,U3_Y,U4_X,U4_Y,U5_X,U5_Y,U6_X,U6_Y,U7_X,U7_Y,U8_X,U8_Y,U9_X,U9_Y,U10_X,U10_Y,e1_X,e1_Y,e2_X,e2_Y,e3_X,e3_Y,e4_X,e4_Y,e5_X,e5_Y,e6_X,e6_Y,e7_X,e7_Y,e8_X,e8_Y,e9_X,e9_Y,e10_X,e10_Y,e11_X,e11_Y,e12_X,e12_Y,e13_X,e13_Y,e14_X,e14_Y,e15_X,e15_Y,e16_X,e16_Y,e17_X,e17_Y,e18_X,e18_Y,e19_X,e19_Y,e20_X,e20_Y,m1_X,m1_Y,m2_X,m2_Y,m3_X,m3_Y,m4_X,m4_Y,m5_X,m5_Y,m6_X,m6_Y,m7_X,m7_Y,m8_X,m8_Y,m9_X,m9_Y,m10_X,m10_Y,m11_X,m11_Y,m12_X,m12_Y,m13_X,m13_Y,m14_X,m14_Y,m15_X,m15_Y,m16_X,m16_Y,m17_X,m17_Y,m18_X,m18_Y,m19_X,m19_Y,m20_X,m20_Y,m21_X,m21_Y,m22_X,m22_Y,m23_X,m23_Y,m24_X,m24_Y,m25_X,m25_Y,m26_X,m26_Y,m27_X,m27_Y,m28_X,m28_Y,m29_X,m29_Y,m30_X,m30_Y,m31_X,m31_Y,m32_X,m32_Y,m33_X,m33_Y,m34_X,m34_Y,m35_X,m35_Y,m36_X,m36_Y,m37_X,m37_Y,m38_X,m38_Y,m39_X,m39_Y,m40_X,m40_Y
0.259,604.6902316,-397.3177392,-508.681697,-560.5545361,-396.4757097,-124.6278198,438.6390124,655.6757813,-776.9539937,64.40330492,-258.9266614,138.3022335,684.7555088,-185.7493603,95.32984389,-125.9346864,31.70387396,-666.0965569,-276.6652515,-408.3681347,658.3736102,136.1185637,142.0263061,96.18994368,-270.4145693,607.6588965,-139.5277914,57.50672415,197.1284978,-669.5141235,-529.0380364,185.638673,19.41517373,-670.9329596,-369.0306696,-543.513556,-273.436473,2.185974449,-400.9171604,-235.7009839,-24.79275605,692.9527183,520.3127249,-424.0902563,382.6869398,454.8030474,218.9979708,-339.1823482,31.70902799,720.1866023,155.8273302,449.480164,-620.6357048,106.9758844,-629.5090609,-373.0323121,-170.9548106,744.2213667,-509.9956728,472.9508446,207.5400041,73.21609454,646.507192,-284.2850433,-591.9794853,115.346767,243.5610867,395.3144979,-439.008815,-79.35874283,-50.67905601,618.4254389,-7.960752877,-664.0272573,30.72795184,229.4629952,142.948374,-277.5785989,703.8092911,376.7030247,254.0706088,-61.9431516,289.1842058,-642.3881497,-187.8956726,137.1543966,-649.9301118,298.7738441,-29.39078142,340.072024,200.8229582,-216.1395566,363.8789259,468.4254518,-374.1782302,508.2103822,450.4451149,233.2212144,113.3556208,257.3165574,492.0356876,158.4738982,-776.5799509,44.62937175,376.0346688,-272.9490427,50.2038638,-261.8057102,-323.5558868,223.431956,271.8224748,-103.5666487,564.4663124,222.8330903,205.9031415,-428.6144487,80.7081241,144.6923764,-410.2847983,-547.8005816,-169.7918056,566.5376193,-134.4345824,-320.4338113,-342.0013783,-344.9749543,205.8404991,-98.06968484,-513.6912556,218.9921637,-442.4175448,-23.67854866,200.921028,-695.0774485,185.4907201,-455.9136649,439.5895405,-177.3519901,-426.4086352,-413.0093781
0.26,604.7111784,-397.2962628,-508.6571569,-560.5372797,-396.4467727,-124.6357348,438.6685018,655.6702697,-776.944673,64.3747896,-258.9007688,138.2870818,684.7387619,-185.774251,95.35730062,-125.9467747,31.70257986,-666.1265289,-276.6509953,-408.3417385,658.3719267,136.1284209,142.0307595,96.18099004,-270.4050545,607.6558196,-139.5351478,57.51349791,197.132361,-669.5048998,-529.0441,185.6307212,19.41354581,-670.923093,-369.0254506,-543.505026,-273.4267912,2.183471971,-400.9155224,-235.691119,-24.80274904,692.9523441,520.3223996,-424.0927863,382.6928535,454.8111114,218.9977018,-339.1723518,31.71805647,720.1823027,155.8272621,449.4901638,-620.6416667,106.9839129,-629.5185768,-373.0353858,-170.9543583,744.211377,-510.0047785,472.946711,207.5390227,73.21590224,646.507877,-284.2843148,-591.9784881,115.3468417,243.5613614,395.3135364,-439.0083095,-79.35788002,-50.67962287,618.4246151,-7.96170498,-664.0269516,30.72880721,229.4624772,142.9474029,-277.5788375,703.8083553,376.7033771,254.0716083,-61.94312249,289.1848844,-642.3888843,-187.8957346,137.1553947,-649.9292653,298.7733117,-29.39017119,340.0728162,200.822081,-216.1400368,363.879529,468.4246541,-374.1792267,508.2102991,450.4451782,233.2222124,113.3556839,257.3175554,492.0365065,158.4733243,-776.5809486,44.62943923,376.0339877,-272.9483105,50.20309434,-261.8050715,-323.5550649,223.4325256,271.8234371,-103.5669208,564.4664079,222.8340857,205.9041368,-428.6143521,80.70753183,144.6915707,-410.2857511,-547.8002781,-169.7918389,566.5366199,-134.4341767,-320.4328973,-342.0011895,-344.9759363,205.8406599,-98.07067182,-513.6922002,218.9924919,-442.4185425,-23.67861629,200.9204117,-695.078236,185.4897413,-455.9138696,439.5902518,-177.352693,-426.4094893,-413.0098982
0.261,604.7321251,-397.2747864,-508.6326168,-560.5200233,-396.4178356,-124.6436497,438.6979911,655.664758,-776.9353522,64.34627429,-258.8748763,138.27193,684.7220151,-185.7991416,95.38475734,-125.9588631,31.70128576,-666.156501,-276.6367391,-408.3153422,658.3702431,136.1382782,142.0352128,96.17203641,-270.3955396,607.6527427,-139.5425041,57.52027168,197.1362242,-669.4956762,-529.0501637,185.6227693,19.41191788,-670.9132264,-369.0202316,-543.4964959,-273.4171094,2.180969493,-400.9138843,-235.681254,-24.81274204,692.9519699,520.3320742,-424.0953163,382.6987672,454.8191755,218.9974328,-339.1623554,31.72708494,720.1780031,155.827194,449.5001636,-620.6476286,106.9919413,-629.5280928,-373.0384594,-170.9539061,744.2013872,-510.0138842,472.9425774,207.5380414,73.21570994,646.5085619,-284.2835862,-591.9774909,115.3469164,243.5616361,395.3125749,-439.0078039,-79.35701721,-50.68018973,618.4237912,-7.962657083,-664.0266458,30.72966259,229.4619592,142.9464318,-277.5790761,703.8074195,376.7037295,254.0726079,-61.94309338,289.1855629,-642.3896189,-187.8957965,137.1563928,-649.9284188,298.7727793,-29.38956096,340.0736084,200.8212038,-216.1405169,363.8801321,468.4238564,-374.1802232,508.2102159,450.4452415,233.2232104,113.355747,257.3185534,492.0373255,158.4727504,-776.5819464,44.62950671,376.0333066,-272.9475783,50.20232487,-261.8044328,-323.554243,223.4330952,271.8243994,-103.567193,564.4665034,222.8350812,205.9051321,-428.6142555,80.70693956,144.690765,-410.2867039,-547.7999746,-169.7918722,566.5356204,-134.433771,-320.4319833,-342.0010007,-344.9769183,205.8408208,-98.0716588,-513.6931448,218.9928201,-442.4195402,-23.67868391,200.9197954,-695.0790235,185.4887625,-455.9140744,439.5909631,-177.3533959,-426.4103435,-413.0104182
0.262,604.7530718,-397.2533101,-508.6080767,-560.5027669,-396.3888986,-124.6515647,438.7274805,655.6592464,-776.9260314,64.31775898,-258.8489837,138.2567783,684.7052682,-185.8240322,95.41221406,-125.9709515,31.69999166,-666.1864731,-276.6224829,-408.288946,658.3685595,136.1481355,142.0396662,96.16308277,-270.3860247,607.6496658,-139.5498605,57.52704544,197.1400875,-669.4864525,-529.0562274,185.6148175,19.41028995,-670.9033598,-369.0150126,-543.4879658,-273.4074275,2.178467015,-400.9122463,-235.6713891,-24.82273504,692.9515957,520.3417489,-424.0978463,382.7046809,454.8272395,218.9971637,-339.152359,31.73611342,720.1737035,155.8271259,449.5101633,-620.6535905,106.9999698,-629.5376087,-373.0415331,-170.9534538,744.1913974,-510.0229899,472.9384439,207.5370601,73.21551763,646.5092469,-284.2828576,-591.9764937,115.3469912,243.5619108,395.3116133,-439.0072984,-79.3561544,-50.68075659,618.4229674,-7.963609185,-664.02634,30.73051797,229.4614412,142.9454607,-277.5793147,703.8064836,376.7040819,254.0736075,-61.94306426,289.1862415,-642.3903534,-187.8958585,137.1573909,-649.9275723,298.772247,-29.38895073,340.0744007,200.8203266,-216.140997,363.8807352,468.4230587,-374.1812198,508.2101328,450.4453048,233.2242084,113.3558101,257.3195514,492.0381444,158.4721765,-776.5829441,44.62957418,376.0326256,-272.9468461,50.20155541,-261.8037941,-323.5534211,223.4336648,271.8253616,-103.5674651,564.4665989,222.8360766,205.9061275,-428.6141588,80.70634729,144.6899592,-410.2876568,-547.7996711,-169.7919056,566.534621,-134.4333652,-320.4310693,-342.0008119,-344.9779004,205.8409817,-98.07264577,-513.6940895,218.9931483,-442.4205379,-23.67875154,200.9191791,-695.079811,185.4877837,-455.9142792,439.5916744,-177.3540988,-426.4111976,-413.0109383
0.263,604.7740186,-397.2318337,-508.5835366,-560.4855105,-396.3599615,-124.6594796,438.7569698,655.6537347,-776.9167106,64.28924366,-258.8230912,138.2416266,684.6885214,-185.8489228,95.43967078,-125.9830398,31.69869756,-666.2164452,-276.6082267,-408.2625498,658.366876,136.1579927,142.0441195,96.15412913,-270.3765099,607.6465889,-139.5572169,57.5338192,197.1439507,-669.4772289,-529.0622911,185.6068656,19.40866203,-670.8934932,-369.0097936,-543.4794358,-273.3977457,2.175964538,-400.9106083,-235.6615242,-24.83272803,692.9512215,520.3514236,-424.1003763,382.7105945,454.8353035,218.9968947,-339.1423627,31.74514189,720.1694039,155.8270578,449.5201631,-620.6595524,107.0079982,-629.5471246,-373.0446067,-170.9530016,744.1814077,-510.0320956,472.9343103,207.5360787,73.21532533,646.5099319,-284.2821291,-591.9754965,115.3470659,243.5621854,395.3106518,-439.0067929,-79.35529159,-50.68132345,618.4221436,-7.964561288,-664.0260342,30.73137335,229.4609232,142.9444896,-277.5795533,703.8055478,376.7044344,254.0746071,-61.94303515,289.18692,-642.391088,-187.8959205,137.1583889,-649.9267258,298.7717146,-29.3883405,340.0751929,200.8194494,-216.1414771,363.8813383,468.4222611,-374.1822163,508.2100496,450.4453682,233.2252063,113.3558732,257.3205494,492.0389633,158.4716026,-776.5839418,44.62964166,376.0319445,-272.9461139,50.20078594,-261.8031555,-323.5525992,223.4342345,271.8263239,-103.5677373,564.4666944,222.837072,205.9071228,-428.6140622,80.70575501,144.6891535,-410.2886096,-547.7993677,-169.7919389,566.5336215,-134.4329595,-320.4301553,-342.0006231,-344.9788824,205.8411425,-98.07363275,-513.6950341,218.9934764,-442.4215356,-23.67881917,200.9185628,-695.0805986,185.4868049,-455.914484,439.5923857,-177.3548017,-426.4120517,-413.0114583
0.264,604.7949653,-397.2103574,-508.5589965,-560.4682541,-396.3310244,-124.6673946,438.7864592,655.6482231,-776.9073899,64.26072835,-258.7971986,138.2264748,684.6717746,-185.8738135,95.46712751,-125.9951282,31.69740347,-666.2464172,-276.5939705,-408.2361536,658.3651924,136.16785,142.0485729,96.1451755,-270.366995,607.643512,-139.5645732,57.54059296,197.1478139,-669.4680053,-529.0683547,185.5989138,19.4070341,-670.8836266,-369.0045746,-543.4709057,-273.3880639,2.17346206,-400.9089702,-235.6516593,-24.84272103,692.9508473,520.3610982,-424.1029063,382.7165082,454.8433675,218.9966257,-339.1323663,31.75417036,720.1651043,155.8269897,449.5301629,-620.6655143,107.0160266,-629.5566405,-373.0476804,-170.9525493,744.1714179,-510.0412013,472.9301768,207.5350974,73.21513303,646.5106169,-284.2814005,-591.9744993,115.3471406,243.5624601,395.3096902,-439.0062874,-79.35442878,-50.68189031,618.4213198,-7.96551339,-664.0257285,30.73222872,229.4604052,142.9435184,-277.5797919,703.804612,376.7047868,254.0756066,-61.94300604,289.1875986,-642.3918225,-187.8959825,137.159387,-649.9258793,298.7711822,-29.38773028,340.0759851,200.8185722,-216.1419573,363.8819413,468.4214634,-374.1832128,508.2099665,450.4454315,233.2262043,113.3559363,257.3215475,492.0397822,158.4710287,-776.5849395,44.62970914,376.0312634,-272.9453817,50.20001647,-261.8025168,-323.5517773,223.4348041,271.8272861,-103.5680094,564.4667899,222.8380674,205.9081181,-428.6139656,80.70516274,144.6883478,-410.2895624,-547.7990642,-169.7919723,566.5326221,-134.4325538,-320.4292413,-342.0004344,-344.9798644,205.8413034,-98.07461973,-513.6959787,218.9938046,-442.4225334,-23.6788868,200.9179465,-695.0813861,185.4858261,-455.9146888,439.593097,-177.3555046,-426.4129059,-413.0119784
0.265,604.8159121,-397.188881,-508.5344564,-560.4509977,-396.3020874,-124.6753095,438.8159485,655.6427115,-776.8980691,64.23221303,-258.771306,138.2113231,684.6550277,-185.8987041,95.49458423,-126.0072165,31.69610937,-666.2763893,-276.5797143,-408.2097573,658.3635088,136.1777072,142.0530262,96.13622186,-270.3574801,607.6404351,-139.5719296,57.54736673,197.1516771,-669.4587816,-529.0744184,185.5909619,19.40540617,-670.8737599,-368.9993556,-543.4623756,-273.3783821,2.170959582,-400.9073322,-235.6417943,-24.85271403,692.9504731,520.3707729,-424.1054363,382.7224219,454.8514315,218.9963567,-339.1223699,31.76319884,720.1608047,155.8269216,449.5401626,-620.6714762,107.0240551,-629.5661564,-373.050754,-170.9520971,744.1614281,-510.050307,472.9260432,207.5341161,73.21494073,646.5113019,-284.280672,-591.9735021,115.3472153,243.5627348,395.3087287,-439.0057818,-79.35356597,-50.68245717,618.420496,-7.966465493,-664.0254227,30.7330841,229.4598872,142.9425473,-277.5800305,703.8036761,376.7051392,254.0766062,-61.94297692,289.1882771,-642.3925571,-187.8960445,137.1603851,-649.9250328,298.7706498,-29.38712005,340.0767773,200.817695,-216.1424374,363.8825444,468.4206657,-374.1842094,508.2098833,450.4454948,233.2272023,113.3559993,257.3225455,492.0406012,158.4704548,-776.5859372,44.62977661,376.0305823,-272.9446495,50.19924701,-261.8018781,-323.5509554,223.4353737,271.8282484,-103.5682815,564.4668853,222.8390629,205.9091134,-428.6138689,80.70457047,144.687542,-410.2905153,-547.7987607,-169.7920056,566.5316226,-134.4321481,-320.4283273,-342.0002456,-344.9808464,205.8414642,-98.07560671,-513.6969233,218.9941328,-442.4235311,-23.67895443,200.9173303,-695.0821736,185.4848473,-455.9148936,439.5938082,-177.3562075,-426.41376,-413.0124984
0.266,604.8368588,-397.1674046,-508.5099162,-560.4337414,-396.2731503,-124.6832245,438.8454379,655.6371998,-776.8887483,64.20369772,-258.7454135,138.1961713,684.6382809,-185.9235947,95.52204095,-126.0193049,31.69481527,-666.3063614,-276.5654581,-408.1833611,658.3618253,136.1875645,142.0574796,96.12726822,-270.3479653,607.6373582,-139.579286,57.55414049,197.1555404,-669.449558,-529.0804821,185.5830101,19.40377825,-670.8638933,-368.9941366,-543.4538455,-273.3687003,2.168457104,-400.9056942,-235.6319294,-24.86270702,692.9500989,520.3804476,-424.1079663,382.7283356,454.8594955,218.9960876,-339.1123735,31.77222731,720.156505,155.8268535,449.5501624,-620.6774381,107.0320835,-629.5756723,-373.0538277,-170.9516448,744.1514384,-510.0594127,472.9219097,207.5331347,73.21474843,646.5119868,-284.2799434,-591.9725049,115.34729,243.5630094,395.3077672,-439.0052763,-79.35270316,-50.68302403,618.4196722,-7.967417595,-664.0251169,30.73393948,229.4593692,142.9415762,-277.5802691,703.8027403,376.7054917,254.0776058,-61.94294781,289.1889557,-642.3932917,-187.8961064,137.1613832,-649.9241863,298.7701174,-29.38650982,340.0775696,200.8168178,-216.1429175,363.8831475,468.419868,-374.1852059,508.2098002,450.4455581,233.2282003,113.3560624,257.3235435,492.0414201,158.4698809,-776.586935,44.62984409,376.0299012,-272.9439173,50.19847754,-261.8012394,-323.5501334,223.4359433,271.8292106,-103.5685537,564.4669808,222.8400583,205.9101087,-428.6137723,80.7039782,144.6867363,-410.2914681,-547.7984572,-169.7920389,566.5306232,-134.4317424,-320.4274133,-342.0000568,-344.9818284,205.8416251,-98.07659368,-513.6978679,218.9944609,-442.4245288,-23.67902206,200.916714,-695.0829611,185.4838685,-455.9150984,439.5945195,-177.3569104,-426.4146141,-413.0130185
0.267,604.8578056,-397.1459283,-508.4853761,-560.416485,-396.2442132,-124.6911394,438.8749272,655.6316882,-776.8794275,64.1751824,-258.7195209,138.1810196,684.621534,-185.9484853,95.54949767,-126.0313932,31.69352117,-666.3363335,-276.5512019,-408.1569649,658.3601417,136.1974218,142.061933,96.11831459,-270.3384504,607.6342814,-139.5866423,57.56091425,197.1594036,-669.4403344,-529.0865458,185.5750583,19.40215032,-670.8540267,-368.9889176,-543.4453155,-273.3590185,2.165954626,-400.9040562,-235.6220645,-24.87270002,692.9497247,520.3901222,-424.1104963,382.7342493,454.8675596,218.9958186,-339.1023771,31.78125579,720.1522054,155.8267854,449.5601622,-620.6834,107.040112,-629.5851883,-373.0569013,-170.9511926,744.1414486,-510.0685184,472.9177761,207.5321534,73.21455613,646.5126718,-284.2792148,-591.9715077,115.3473647,243.5632841,395.3068056,-439.0047708,-79.35184035,-50.68359089,618.4188484,-7.968369698,-664.0248111,30.73479486,229.4588512,142.9406051,-277.5805076,703.8018044,376.7058441,254.0786054,-61.94291869,289.1896342,-642.3940262,-187.8961684,137.1623812,-649.9233398,298.769585,-29.38589959,340.0783618,200.8159406,-216.1433976,363.8837506,468.4190704,-374.1862025,508.209717,450.4456214,233.2291983,113.3561255,257.3245415,492.042239,158.469307,-776.5879327,44.62991157,376.0292201,-272.9431851,50.19770807,-261.8006007,-323.5493115,223.4365129,271.8301729,-103.5688258,564.4670763,222.8410537,205.9111041,-428.6136757,80.70338592,144.6859305,-410.2924209,-547.7981537,-169.7920723,566.5296237,-134.4313367,-320.4264993,-341.999868,-344.9828105,205.8417859,-98.07758066,-513.6988126,218.9947891,-442.4255265,-23.67908968,200.9160977,-695.0837487,185.4828896,-455.9153032,439.5952308,-177.3576133,-426.4154683,-413.0135386
0.268,604.8787523,-397.1244519,-508.460836,-560.3992286,-396.2152762,-124.6990543,438.9044166,655.6261765,-776.8701068,64.14666709,-258.6936284,138.1658678,684.6047872,-185.973376,95.5769544,-126.0434816,31.69222708,-666.3663055,-276.5369457,-408.1305686,658.3584582,136.207279,142.0663863,96.10936095,-270.3289355,607.6312045,-139.5939987,57.56768802,197.1632668,-669.4311107,-529.0926094,185.5671064,19.40052239,-670.8441601,-368.9836986,-543.4367854,-273.3493366,2.163452149,-400.9024181,-235.6121995,-24.88269301,692.9493505,520.3997969,-424.1130263,382.740163,454.8756236,218.9955496,-339.0923808,31.79028426,720.1479058,155.8267173,449.570162,-620.6893618,107.0481404,-629.5947042,-373.059975,-170.9507403,744.1314588,-510.0776241,472.9136426,207.5311721,73.21436383,646.5133568,-284.2784863,-591.9705105,115.3474394,243.5635588,395.3058441,-439.0042652,-79.35097754,-50.68415775,618.4180245,-7.969321801,-664.0245053,30.73565023,229.4583332,142.939634,-277.5807462,703.8008686,376.7061965,254.0796049,-61.94288958,289.1903127,-642.3947608,-187.8962304,137.1633793,-649.9224933,298.7690526,-29.38528937,340.079154,200.8150634,-216.1438778,363.8843537,468.4182727,-374.187199,508.2096339,450.4456847,233.2301963,113.3561886,257.3255395,492.043058,158.4687331,-776.5889304,44.62997904,376.028539,-272.9424529,50.19693861,-261.799962,-323.5484896,223.4370826,271.8311352,-103.569098,564.4671718,222.8420492,205.9120994,-428.613579,80.70279365,144.6851248,-410.2933738,-547.7978502,-169.7921056,566.5286243,-134.430931,-320.4255853,-341.9996792,-344.9837925,205.8419468,-98.07856764,-513.6997572,218.9951173,-442.4265242,-23.67915731,200.9154814,-695.0845362,185.4819108,-455.915508,439.5959421,-177.3583162,-426.4163224,-413.0140586
0.269,604.899699,-397.1029756,-508.4362959,-560.3819722,-396.1863391,-124.7069693,438.9339059,655.6206649,-776.860786,64.11815177,-258.6677358,138.1507161,684.5880403,-185.9982666,95.60441112,-126.05557,31.69093298,-666.3962776,-276.5226895,-408.1041724,658.3567746,136.2171363,142.0708397,96.10040731,-270.3194207,607.6281276,-139.6013551,57.57446178,197.16713,-669.4218871,-529.0986731,185.5591546,19.39889447,-670.8342935,-368.9784796,-543.4282553,-273.3396548,2.160949671,-400.9007801,-235.6023346,-24.89268601,692.9489763,520.4094716,-424.1155562,382.7460766,454.8836876,218.9952806,-339.0823844,31.79931273,720.1436062,155.8266492,449.5801617,-620.6953237,107.0561689,-629.6042201,-373.0630486,-170.9502881,744.1214691,-510.0867298,472.909509,207.5301907,73.21417152,646.5140418,-284.2777577,-591.9695133,115.3475142,243.5638335,395.3048826,-439.0037597,-79.35011473,-50.68472461,618.4172007,-7.970273903,-664.0241996,30.73650561,229.4578152,142.9386628,-277.5809848,703.7999328,376.7065489,254.0806045,-61.94286047,289.1909913,-642.3954953,-187.8962924,137.1643774,-649.9216468,298.7685202,-29.38467914,340.0799462,200.8141862,-216.1443579,363.8849568,468.417475,-374.1881955,508.2095507,450.4457481,233.2311943,113.3562517,257.3265375,492.0438769,158.4681592,-776.5899281,44.63004652,376.0278579,-272.9417207,50.19616914,-261.7993233,-323.5476677,223.4376522,271.8320974,-103.5693701,564.4672673,222.8430446,205.9130947,-428.6134824,80.70220138,144.6843191,-410.2943266,-547.7975467,-169.792139,566.5276249,-134.4305252,-320.4246714,-341.9994904,-344.9847745,205.8421076,-98.07955462,-513.7007018,218.9954455,-442.4275219,-23.67922494,200.9148651,-695.0853237,185.480932,-455.9157128,439.5966534,-177.3590192,-426.4171765,-413.0145787
0.27,604.9206458,-397.0814992,-508.4117558,-560.3647158,-396.1574021,-124.7148842,438.9633953,655.6151532,-776.8514652,64.08963646,-258.6418432,138.1355644,684.5712935,-186.0231572,95.63186784,-126.0676583,31.68963888,-666.4262497,-276.5084334,-408.0777762,658.355091,136.2269936,142.075293,96.09145368,-270.3099058,607.6250507,-139.6087114,57.58123554,197.1709933,-669.4126634,-529.1047368,185.5512027,19.39726654,-670.8244269,-368.9732606,-543.4197253,-273.329973,2.158447193,-400.8991421,-235.5924697,-24.90267901,692.9486021,520.4191462,-424.1180862,382.7519903,454.8917516,218.9950115,-339.072388,31.80834121,720.1393066,155.8265811,449.5901615,-620.7012856,107.0641973,-629.613736,-373.0661222,-170.9498358,744.1114793,-510.0958355,472.9053755,207.5292094,73.21397922,646.5147267,-284.2770291,-591.9685161,115.3475889,243.5641081,395.303921,-439.0032542,-79.34925192,-50.68529147,618.4163769,-7.971226006,-664.0238938,30.73736099,229.4572972,142.9376917,-277.5812234,703.7989969,376.7069014,254.0816041,-61.94283135,289.1916698,-642.3962299,-187.8963543,137.1653755,-649.9208003,298.7679879,-29.38406891,340.0807385,200.813309,-216.144838,363.8855599,468.4166773,-374.1891921,508.2094675,450.4458114,233.2321923,113.3563148,257.3275355,492.0446958,158.4675853,-776.5909258,44.63011399,376.0271768,-272.9409885,50.19539968,-261.7986846,-323.5468458,223.4382218,271.8330597,-103.5696422,564.4673628,222.84404,205.91409,-428.6133858,80.70160911,144.6835133,-410.2952794,-547.7972432,-169.7921723,566.5266254,-134.4301195,-320.4237574,-341.9993017,-344.9857565,205.8422685,-98.0805416,-513.7016464,218.9957736,-442.4285196,-23.67929257,200.9142488,-695.0861112,185.4799532,-455.9159175,439.5973647,-177.3597221,-426.4180307,-413.0150987
