Time,U1_X,U1_Y,U2_X,U2_Y,U3_X,U3_Y,U4_X,U4_Y,U5_X,U5_Y,U6_X,U6_Y,e1_X,e1_Y,e2_X,e2_Y,e3_X,e3_Y,e4_X,e4_Y,e5_X,e5_Y,e6_X,e6_Y,e7_X,e7_Y,e8_X,e8_Y,e9_X,e9_Y,e10_X,e10_Y,e11_X,e11_Y,e12_X,e12_Y,m1_X,m1_Y,m2_X,m2_Y,m3_X,m3_Y,m4_X,m4_Y,m5_X,m5_Y,m6_X,m6_Y,m7_X,m7_Y,m8_X,m8_Y,m9_X,m9_Y,m10_X,m10_Y,m11_X,m11_Y,m12_X,m12_Y,m13_X,m13_Y,m14_X,m14_Y,m15_X,m15_Y,m16_X,m16_Y,m17_X,m17_Y,m18_X,m18_Y,m19_X,m19_Y,m20_X,m20_Y,m21_X,m21_Y,m22_X,m22_Y,m23_X,m23_Y,m24_X,m24_Y,m25_X,m25_Y,m26_X,m26_Y,m27_X,m27_Y,m28_X,m28_Y,m29_X,m29_Y,m30_X,m30_Y
0.02,599.6839604,-402.4505891,-514.5467836,-564.6788128,-403.3916677,-122.7361471,431.5910577,656.993064,-779.181659,71.21846505,-265.1149832,141.9235003,688.9924601,-179.4520321,88.38329314,-122.8763318,32.03128065,-658.5136217,-280.2720684,-415.0463809,658.7759822,133.7626781,140.9619538,98.32986288,-272.6886226,608.3942752,-137.7696197,55.88779483,196.2051872,-671.718573,-527.5888178,187.5391639,19.80424811,-673.2910777,-370.2780102,-545.5522422,-275.9334139,2.83136347,-401.3396082,-238.2451496,-22.21556236,693.0492259,517.8176291,-423.4377702,381.1618013,452.7233375,219.0673523,-341.7604148,29.3805846,721.2954722,155.8448933,446.9012238,-619.098134,104.905349,-627.0549059,-372.239618,-171.0714457,746.797728,-507.6473133,474.0168881,207.7745434,73.26205456,646.3434826,-284.4591704,-592.2178173,115.3289106,243.4954403,395.5443056,-439.1296364,-79.56495436,-50.54357657,618.6223305,-7.73320036,-664.1003385,30.52351665,229.5867985,143.1804719,-277.5215762,704.0329568,376.6187947,253.8317101,-61.95010975,289.0220334,-642.2125903,-187.8808599,136.9158561,-650.1324256,298.9010846,-29.53662583,339.8826819,201.0326088,-216.0248064,363.7347885,468.6160965,-373.9400579,508.2302558
0.021,599.7049071,-402.4291127,-514.5222435,-564.6615565,-403.3627306,-122.744062,431.620547,656.9875524,-779.1723382,71.18994973,-265.0890907,141.9083486,688.9868779,-179.460329,88.39244538,-122.8803613,32.03084928,-658.5236124,-280.2673163,-415.0375821,658.7742986,133.7725354,140.9664072,98.32090924,-272.6791077,608.3911983,-137.776976,55.89456859,196.2090504,-671.7093493,-527.5948815,187.5312121,19.80262019,-673.2812111,-370.2727912,-545.5437122,-275.9324457,2.831113222,-401.3394444,-238.2441631,-22.21656166,693.0491884,517.8185966,-423.4380232,381.1623927,452.7241439,219.0673254,-341.7594151,29.38148744,721.2950422,155.8448865,446.9022238,-619.0987302,104.9061518,-627.0558575,-372.2399254,-171.0714005,746.796729,-507.6482239,474.0164748,207.773562,73.26186226,646.3441676,-284.4584418,-592.2168201,115.3289853,243.4957149,395.543344,-439.1291308,-79.56409155,-50.54414343,618.6215067,-7.734152463,-664.1000327,30.52437202,229.5862805,143.1795008,-277.5218147,704.0320209,376.6191471,253.8327096,-61.95008063,289.022712,-642.2133249,-187.8809219,136.9168542,-650.1315791,298.9005522,-29.5360156,339.8834742,201.0317316,-216.0252866,363.7353916,468.6152988,-373.9410544,508.2301727
0.022,599.7258538,-402.4076363,-514.4977034,-564.6443001,-403.3337936,-122.751977,431.6500364,656.9820407,-779.1630174,71.16143442,-265.0631981,141.8931968,688.9812956,-179.4686258,88.40159762,-122.8843907,32.03041791,-658.5336031,-280.2625643,-415.0287834,658.7726151,133.7823926,140.9708605,98.31195561,-272.6695929,608.3881214,-137.7843324,55.90134235,196.2129137,-671.7001257,-527.6009452,187.5232602,19.80099226,-673.2713445,-370.2675722,-545.5351821,-275.9314776,2.830862975,-401.3392806,-238.2431766,-22.21756096,693.049151,517.8195641,-423.4382762,381.162984,452.7249503,219.0672985,-341.7584155,29.38239029,721.2946122,155.8448797,446.9032238,-619.0993264,104.9069547,-627.056809,-372.2402327,-171.0713552,746.79573,-507.6491345,474.0160614,207.7725807,73.26166996,646.3448525,-284.4577133,-592.2158229,115.32906,243.4959896,395.5423825,-439.1286253,-79.56322874,-50.54471029,618.6206829,-7.735104566,-664.0997269,30.5252274,229.5857625,143.1785296,-277.5220533,704.0310851,376.6194995,253.8337092,-61.95005152,289.0233905,-642.2140594,-187.8809838,136.9178523,-650.1307326,298.9000198,-29.53540537,339.8842664,201.0308544,-216.0257667,363.7359946,468.6145011,-373.9420509,508.2300895
0.023,599.7468006,-402.38616,-514.4731633,-564.6270437,-403.3048565,-122.7598919,431.6795257,656.9765291,-779.1536966,71.1329191,-265.0373056,141.8780451,688.9757133,-179.4769227,88.41074986,-122.8884202,32.02998655,-658.5435938,-280.2578122,-415.0199846,658.7709315,133.7922499,140.9753139,98.30300197,-272.660078,608.3850445,-137.7916888,55.90811611,196.2167769,-671.690902,-527.6070089,187.5153084,19.79936434,-673.2614779,-370.2623532,-545.526652,-275.9305094,2.830612727,-401.3391168,-238.2421901,-22.21856026,693.0491136,517.8205315,-423.4385292,381.1635754,452.7257567,219.0672716,-341.7574158,29.38329314,721.2941823,155.8448728,446.9042238,-619.0999226,104.9077575,-627.0577606,-372.2405401,-171.07131,746.7947311,-507.650045,474.0156481,207.7715994,73.26147766,646.3455375,-284.4569847,-592.2148257,115.3291347,243.4962643,395.5414209,-439.1281198,-79.56236593,-50.54527715,618.6198591,-7.736056668,-664.0994211,30.52608278,229.5852445,143.1775585,-277.5222919,704.0301492,376.6198519,253.8347088,-61.95002241,289.0240691,-642.214794,-187.8810458,136.9188503,-650.1298861,298.8994874,-29.53479515,339.8850586,201.0299772,-216.0262468,363.7365977,468.6137034,-373.9430475,508.2300064
0.024,599.7677473,-402.3646836,-514.4486232,-564.6097873,-403.2759194,-122.7678069,431.7090151,656.9710175,-779.1443759,71.10440379,-265.011413,141.8628933,688.970131,-179.4852196,88.4199021,-122.8924496,32.02955518,-658.5535845,-280.2530601,-415.0111859,658.7692479,133.8021072,140.9797672,98.29404833,-272.6505631,608.3819676,-137.7990451,55.91488988,196.2206401,-671.6816784,-527.6130725,187.5073565,19.79773641,-673.2516113,-370.2571342,-545.5181219,-275.9295412,2.830362479,-401.338953,-238.2412036,-22.21955956,693.0490762,517.821499,-423.4387822,381.1641668,452.7265631,219.0672447,-341.7564162,29.38419599,721.2937523,155.844866,446.9052237,-619.1005188,104.9085604,-627.0587122,-372.2408475,-171.0712648,746.7937321,-507.6509556,474.0152347,207.770618,73.26128536,646.3462225,-284.4562561,-592.2138285,115.3292094,243.496539,395.5404594,-439.1276143,-79.56150312,-50.54584401,618.6190353,-7.737008771,-664.0991154,30.52693815,229.5847265,143.1765874,-277.5225305,704.0292134,376.6202044,253.8357084,-61.94999329,289.0247476,-642.2155285,-187.8811078,136.9198484,-650.1290396,298.898955,-29.53418492,339.8858508,201.0291,-216.026727,363.7372008,468.6129058,-373.944044,508.2299232
0.025,599.7886941,-402.3432073,-514.4240831,-564.5925309,-403.2469824,-122.7757218,431.7385044,656.9655058,-779.1350551,71.07588848,-264.9855204,141.8477416,688.9645487,-179.4935165,88.42905434,-122.8964791,32.02912382,-658.5635752,-280.2483081,-415.0023871,658.7675644,133.8119644,140.9842206,98.2850947,-272.6410483,608.3788907,-137.8064015,55.92166364,196.2245033,-671.6724548,-527.6191362,187.4994047,19.79610848,-673.2417447,-370.2519152,-545.5095919,-275.928573,2.830112231,-401.3387892,-238.2402171,-22.22055886,693.0490388,517.8224665,-423.4390352,381.1647581,452.7273695,219.0672178,-341.7554166,29.38509883,721.2933224,155.8448592,446.9062237,-619.101115,104.9093632,-627.0596638,-372.2411548,-171.0712196,746.7927331,-507.6518662,474.0148213,207.7696367,73.26109305,646.3469075,-284.4555276,-592.2128313,115.3292841,243.4968136,395.5394979,-439.1271087,-79.56064031,-50.54641087,618.6182114,-7.737960873,-664.0988096,30.52779353,229.5842085,143.1756163,-277.5227691,704.0282776,376.6205568,253.836708,-61.94996418,289.0254262,-642.2162631,-187.8811698,136.9208465,-650.1281931,298.8984226,-29.53357469,339.8866431,201.0282228,-216.0272071,363.7378039,468.6121081,-373.9450406,508.2298401
0.026,599.8096408,-402.3217309,-514.399543,-564.5752745,-403.2180453,-122.7836368,431.7679938,656.9599942,-779.1257343,71.04737316,-264.9596279,141.8325898,688.9589665,-179.5018133,88.43820658,-122.9005085,32.02869245,-658.5735659,-280.243556,-414.9935884,658.7658808,133.8218217,140.9886739,98.27614106,-272.6315334,608.3758138,-137.8137579,55.9284374,196.2283665,-671.6632311,-527.6251999,187.4914528,19.79448056,-673.2318781,-370.2466962,-545.5010618,-275.9276048,2.829861983,-401.3386254,-238.2392306,-22.22155816,693.0490013,517.8234339,-423.4392882,381.1653495,452.7281759,219.0671909,-341.7544169,29.38600168,721.2928924,155.8448524,446.9072237,-619.1017112,104.9101661,-627.0606154,-372.2414622,-171.0711743,746.7917341,-507.6527767,474.014408,207.7686553,73.26090075,646.3475925,-284.454799,-592.2118341,115.3293588,243.4970883,395.5385363,-439.1266032,-79.5597775,-50.54697773,618.6173876,-7.738912976,-664.0985038,30.52864891,229.5836905,143.1746451,-277.5230077,704.0273417,376.6209092,253.8377075,-61.94993507,289.0261047,-642.2169977,-187.8812318,136.9218446,-650.1273466,298.8978902,-29.53296446,339.8874353,201.0273456,-216.0276872,363.738407,468.6113104,-373.9460371,508.2297569
0.027,599.8305876,-402.3002545,-514.3750029,-564.5580181,-403.1891082,-122.7915517,431.7974831,656.9544825,-779.1164135,71.01885785,-264.9337353,141.8174381,688.9533842,-179.5101102,88.44735883,-122.904538,32.02826108,-658.5835566,-280.2388039,-414.9847897,658.7641973,133.8316789,140.9931273,98.26718742,-272.6220185,608.3727369,-137.8211142,55.93521117,196.2322298,-671.6540075,-527.6312636,187.483501,19.79285263,-673.2220115,-370.2414772,-545.4925317,-275.9266367,2.829611736,-401.3384615,-238.2382441,-22.22255746,693.0489639,517.8244014,-423.4395412,381.1659409,452.7289823,219.067164,-341.7534173,29.38690453,721.2924624,155.8448456,446.9082237,-619.1023074,104.9109689,-627.061567,-372.2417696,-171.0711291,746.7907352,-507.6536873,474.0139946,207.767674,73.26070845,646.3482774,-284.4540704,-592.2108369,115.3294336,243.497363,395.5375748,-439.1260977,-79.55891469,-50.54754459,618.6165638,-7.739865079,-664.098198,30.52950429,229.5831725,143.173674,-277.5232463,704.0264059,376.6212616,253.8387071,-61.94990595,289.0267833,-642.2177322,-187.8812937,136.9228426,-650.1265001,298.8973579,-29.53235424,339.8882275,201.0264684,-216.0281673,363.7390101,468.6105127,-373.9470336,508.2296738
0.028,599.8515343,-402.2787782,-514.3504628,-564.5407617,-403.1601712,-122.7994667,431.8269725,656.9489709,-779.1070928,70.99034253,-264.9078428,141.8022863,688.9478019,-179.5184071,88.45651107,-122.9085674,32.02782972,-658.5935473,-280.2340519,-414.9759909,658.7625137,133.8415362,140.9975807,98.25823379,-272.6125037,608.36966,-137.8284706,55.94198493,196.236093,-671.6447838,-527.6373272,187.4755492,19.7912247,-673.2121449,-370.2362582,-545.4840017,-275.9256685,2.829361488,-401.3382977,-238.2372576,-22.22355676,693.0489265,517.8253689,-423.4397942,381.1665323,452.7297887,219.0671371,-341.7524176,29.38780737,721.2920325,155.8448388,446.9092237,-619.1029035,104.9117717,-627.0625186,-372.2420769,-171.0710839,746.7897362,-507.6545979,474.0135813,207.7666927,73.26051615,646.3489624,-284.4533419,-592.2098397,115.3295083,243.4976376,395.5366132,-439.1255921,-79.55805188,-50.54811145,618.61574,-7.740817181,-664.0978923,30.53035966,229.5826545,143.1727029,-277.5234849,704.02547,376.6216141,253.8397067,-61.94987684,289.0274618,-642.2184668,-187.8813557,136.9238407,-650.1256536,298.8968255,-29.53174401,339.8890197,201.0255912,-216.0286475,363.7396132,468.6097151,-373.9480302,508.2295906
0.029,599.872481,-402.2573018,-514.3259226,-564.5235054,-403.1312341,-122.8073816,431.8564618,656.9434592,-779.097772,70.96182722,-264.8819502,141.7871346,688.9422196,-179.526704,88.46566331,-122.9125969,32.02739835,-658.603538,-280.2292998,-414.9671922,658.7608301,133.8513935,141.002034,98.24928015,-272.6029888,608.3665831,-137.835827,55.94875869,196.2399562,-671.6355602,-527.6433909,187.4675973,19.78959678,-673.2022783,-370.2310392,-545.4754716,-275.9247003,2.82911124,-401.3381339,-238.2362711,-22.22455606,693.0488891,517.8263363,-423.4400472,381.1671236,452.7305951,219.0671102,-341.751418,29.38871022,721.2916025,155.844832,446.9102236,-619.1034997,104.9125746,-627.0634702,-372.2423843,-171.0710387,746.7887372,-507.6555085,474.0131679,207.7657113,73.26032385,646.3496474,-284.4526133,-592.2088425,115.329583,243.4979123,395.5356517,-439.1250866,-79.55718907,-50.54867831,618.6149162,-7.741769284,-664.0975865,30.53121504,229.5821365,143.1717318,-277.5237235,704.0245342,376.6219665,253.8407063,-61.94984773,289.0281404,-642.2192013,-187.8814177,136.9248388,-650.1248071,298.8962931,-29.53113378,339.889812,201.0247141,-216.0291276,363.7402162,468.6089174,-373.9490267,508.2295075
0.03,599.8934278,-402.2358255,-514.3013825,-564.506249,-403.1022971,-122.8152966,431.8859512,656.9379476,-779.0884512,70.9333119,-264.8560576,141.7719829,688.9366373,-179.5350008,88.47481555,-122.9166263,32.02696699,-658.6135287,-280.2245477,-414.9583934,658.7591466,133.8612507,141.0064874,98.24032651,-272.5934739,608.3635062,-137.8431833,55.95553245,196.2438194,-671.6263366,-527.6494546,187.4596455,19.78796885,-673.1924117,-370.2258202,-545.4669415,-275.9237321,2.828860992,-401.3379701,-238.2352846,-22.22555536,693.0488517,517.8273038,-423.4403002,381.167715,452.7314015,219.0670833,-341.7504184,29.38961307,721.2911726,155.8448252,446.9112236,-619.1040959,104.9133774,-627.0644218,-372.2426917,-171.0709934,746.7877382,-507.656419,474.0127546,207.76473,73.26013155,646.3503324,-284.4518847,-592.2078453,115.3296577,243.498187,395.5346902,-439.1245811,-79.55632626,-50.54924517,618.6140924,-7.742721386,-664.0972807,30.53207042,229.5816185,143.1707607,-277.523962,704.0235984,376.6223189,253.8417058,-61.94981861,289.0288189,-642.2199359,-187.8814797,136.9258369,-650.1239606,298.8957607,-29.53052355,339.8906042,201.0238369,-216.0296077,363.7408193,468.6081197,-373.9500232,508.2294243
0.031,599.9143745,-402.2143491,-514.2768424,-564.4889926,-403.07336,-122.8232115,431.9154405,656.9324359,-779.0791304,70.90479659,-264.8301651,141.7568311,688.9310551,-179.5432977,88.48396779,-122.9206558,32.02653562,-658.6235194,-280.2197957,-414.9495947,658.757463,133.871108,141.0109407,98.23137288,-272.5839591,608.3604293,-137.8505397,55.96230622,196.2476827,-671.6171129,-527.6555183,187.4516936,19.78634093,-673.1825451,-370.2206012,-545.4584115,-275.9227639,2.828610744,-401.3378063,-238.2342981,-22.22655466,693.0488142,517.8282713,-423.4405532,381.1683064,452.7322079,219.0670564,-341.7494187,29.39051592,721.2907426,155.8448184,446.9122236,-619.1046921,104.9141803,-627.0653734,-372.242999,-171.0709482,746.7867392,-507.6573296,474.0123412,207.7637487,73.25993925,646.3510173,-284.4511562,-592.2068481,115.3297324,243.4984617,395.5337286,-439.1240756,-79.55546345,-50.54981203,618.6132686,-7.743673489,-664.0969749,30.5329258,229.5811005,143.1697895,-277.5242006,704.0226625,376.6226713,253.8427054,-61.9497895,289.0294974,-642.2206705,-187.8815416,136.926835,-650.1231141,298.8952283,-29.52991333,339.8913964,201.0229597,-216.0300878,363.7414224,468.607322,-373.9510198,508.2293412
0.032,599.9353213,-402.1928727,-514.2523023,-564.4717362,-403.0444229,-122.8311265,431.9449299,656.9269243,-779.0698097,70.87628128,-264.8042725,141.7416794,688.9254728,-179.5515946,88.49312003,-122.9246853,32.02610425,-658.63351,-280.2150436,-414.9407959,658.7557794,133.8809653,141.0153941,98.22241924,-272.5744442,608.3573524,-137.8578961,55.96907998,196.2515459,-671.6078893,-527.6615819,187.4437418,19.784713,-673.1726785,-370.2153822,-545.4498814,-275.9217957,2.828360497,-401.3376425,-238.2333116,-22.22755396,693.0487768,517.8292387,-423.4408062,381.1688977,452.7330143,219.0670295,-341.7484191,29.39141876,721.2903126,155.8448116,446.9132236,-619.1052883,104.9149831,-627.066325,-372.2433064,-171.070903,746.7857403,-507.6582402,474.0119279,207.7627673,73.25974694,646.3517023,-284.4504276,-592.2058509,115.3298071,243.4987363,395.5327671,-439.12357,-79.55460064,-50.55037889,618.6124447,-7.744625591,-664.0966691,30.53378117,229.5805824,143.1688184,-277.5244392,704.0217267,376.6230238,253.843705,-61.94976038,289.030176,-642.221405,-187.8816036,136.927833,-650.1222676,298.8946959,-29.5293031,339.8921887,201.0220825,-216.030568,363.7420255,468.6065244,-373.9520163,508.229258
0.033,599.956268,-402.1713964,-514.2277622,-564.4544798,-403.0154859,-122.8390414,431.9744192,656.9214127,-779.0604889,70.84776596,-264.77838,141.7265276,688.9198905,-179.5598915,88.50227227,-122.9287147,32.02567289,-658.6435007,-280.2102915,-414.9319972,658.7540959,133.8908225,141.0198474,98.2134656,-272.5649293,608.3542755,-137.8652524,55.97585374,196.2554091,-671.5986657,-527.6676456,187.4357899,19.78308507,-673.1628119,-370.2101632,-545.4413513,-275.9208276,2.828110249,-401.3374787,-238.2323252,-22.22855326,693.0487394,517.8302062,-423.4410592,381.1694891,452.7338207,219.0670026,-341.7474195,29.39232161,721.2898827,155.8448047,446.9142235,-619.1058845,104.915786,-627.0672766,-372.2436138,-171.0708578,746.7847413,-507.6591507,474.0115145,207.761786,73.25955464,646.3523873,-284.4496991,-592.2048537,115.3298818,243.499011,395.5318056,-439.1230645,-79.55373783,-50.55094575,618.6116209,-7.745577694,-664.0963634,30.53463655,229.5800644,143.1678473,-277.5246778,704.0207908,376.6233762,253.8447046,-61.94973127,289.0308545,-642.2221396,-187.8816656,136.9288311,-650.1214211,298.8941635,-29.52869287,339.8929809,201.0212053,-216.0310481,363.7426286,468.6057267,-373.9530129,508.2291749
0.034,599.9772147,-402.14992,-514.2032221,-564.4372234,-402.9865488,-122.8469564,432.0039086,656.915901,-779.0511681,70.81925065,-264.7524874,141.7113759,688.9143082,-179.5681883,88.51142451,-122.9327442,32.02524152,-658.6534914,-280.2055395,-414.9231985,658.7524123,133.9006798,141.0243008,98.20451196,-272.5554145,608.3511986,-137.8726088,55.98262751,196.2592723,-671.589442,-527.6737093,187.4278381,19.78145715,-673.1529453,-370.2049442,-545.4328213,-275.9198594,2.827860001,-401.3373149,-238.2313387,-22.22955256,693.048702,517.8311737,-423.4413122,381.1700805,452.7346271,219.0669757,-341.7464198,29.39322446,721.2894527,155.8447979,446.9152235,-619.1064807,104.9165888,-627.0682281,-372.2439211,-171.0708125,746.7837423,-507.6600613,474.0111011,207.7608047,73.25936234,646.3530723,-284.4489705,-592.2038565,115.3299565,243.4992857,395.530844,-439.122559,-79.55287502,-50.55151261,618.6107971,-7.746529797,-664.0960576,30.53549193,229.5795464,143.1668762,-277.5249164,704.019855,376.6237286,253.8457041,-61.94970216,289.0315331,-642.2228741,-187.8817276,136.9298292,-650.1205746,298.8936311,-29.52808264,339.8937731,201.0203281,-216.0315282,363.7432317,468.604929,-373.9540094,508.2290917
0.035,599.9981615,-402.1284437,-514.178682,-564.419967,-402.9576117,-122.8548713,432.0333979,656.9103894,-779.0418473,70.79073533,-264.7265948,141.6962241,688.9087259,-179.5764852,88.52057675,-122.9367736,32.02481016,-658.6634821,-280.2007874,-414.9143997,658.7507287,133.910537,141.0287542,98.19555833,-272.5458996,608.3481217,-137.8799652,55.98940127,196.2631356,-671.5802184,-527.679773,187.4198862,19.77982922,-673.1430787,-370.1997252,-545.4242912,-275.9188912,2.827609753,-401.3371511,-238.2303522,-22.23055186,693.0486646,517.8321411,-423.4415652,381.1706718,452.7354335,219.0669488,-341.7454202,29.39412731,721.2890228,155.8447911,446.9162235,-619.1070769,104.9173917,-627.0691797,-372.2442285,-171.0707673,746.7827433,-507.6609719,474.0106878,207.7598233,73.25917004,646.3537572,-284.4482419,-592.2028593,115.3300313,243.4995603,395.5298825,-439.1220534,-79.55201221,-50.55207947,618.6099733,-7.747481899,-664.0957518,30.53634731,229.5790284,143.1659051,-277.525155,704.0189192,376.6240811,253.8467037,-61.94967304,289.0322116,-642.2236087,-187.8817896,136.9308273,-650.1197281,298.8930988,-29.52747241,339.8945653,201.0194509,-216.0320083,363.7438348,468.6041313,-373.9550059,508.2290085
0.036,600.0191082,-402.1069673,-514.1541419,-564.4027106,-402.9286747,-122.8627862,432.0628873,656.9048777,-779.0325266,70.76222002,-264.7007023,141.6810724,688.9031437,-179.5847821,88.52972899,-122.9408031,32.02437879,-658.6734728,-280.1960354,-414.905601,658.7490452,133.9203943,141.0332075,98.18660469,-272.5363847,608.3450448,-137.8873215,55.99617503,196.2669988,-671.5709947,-527.6858366,187.4119344,19.77820129,-673.133212,-370.1945062,-545.4157611,-275.917923,2.827359506,-401.3369873,-238.2293657,-22.23155116,693.0486271,517.8331086,-423.4418182,381.1712632,452.7362399,219.0669219,-341.7444205,29.39503015,721.2885928,155.8447843,446.9172235,-619.1076731,104.9181945,-627.0701313,-372.2445359,-171.0707221,746.7817444,-507.6618824,474.0102744,207.758842,73.25897774,646.3544422,-284.4475134,-592.2018621,115.330106,243.499835,395.5289209,-439.1215479,-79.5511494,-50.55264633,618.6091495,-7.748434002,-664.095446,30.53720268,229.5785104,143.1649339,-277.5253936,704.0179833,376.6244335,253.8477033,-61.94964393,289.0328902,-642.2243432,-187.8818515,136.9318253,-650.1188816,298.8925664,-29.52686219,339.8953576,201.0185737,-216.0324885,363.7444378,468.6033336,-373.9560025,508.2289254
0.037,600.040055,-402.085491,-514.1296018,-564.3854542,-402.8997376,-122.8707012,432.0923766,656.8993661,-779.0232058,70.7337047,-264.6748097,141.6659207,688.8975614,-179.593079,88.53888123,-122.9448325,32.02394743,-658.6834635,-280.1912833,-414.8968022,658.7473616,133.9302516,141.0376609,98.17765105,-272.5268699,608.3419679,-137.8946779,56.00294879,196.270862,-671.5617711,-527.6919003,187.4039826,19.77657337,-673.1233454,-370.1892872,-545.4072311,-275.9169548,2.827109258,-401.3368235,-238.2283792,-22.23255046,693.0485897,517.8340761,-423.4420712,381.1718546,452.7370463,219.0668949,-341.7434209,29.395933,721.2881628,155.8447775,446.9182234,-619.1082692,104.9189973,-627.0710829,-372.2448432,-171.0706769,746.7807454,-507.662793,474.0098611,207.7578607,73.25878544,646.3551272,-284.4467848,-592.2008649,115.3301807,243.5001097,395.5279594,-439.1210424,-79.55028659,-50.55321319,618.6083257,-7.749386104,-664.0951402,30.53805806,229.5779924,143.1639628,-277.5256322,704.0170475,376.6247859,253.8487029,-61.94961482,289.0335687,-642.2250778,-187.8819135,136.9328234,-650.1180351,298.892034,-29.52625196,339.8961498,201.0176965,-216.0329686,363.7450409,468.602536,-373.956999,508.2288422
